State,Year,Station,Men,Women,MenN,WomenN
GRO,2014,spring,6.785714285714286,8.5,4.1236479751985715e-06,4.876070369149286e-06
GRO,2014,summer,15.555555555555555,20.0,9.453040972387778e-06,1.1473106750952225e-05
GRO,2014,winter,6.785714285714286,6.357142857142857,4.123647975196715e-06,3.6468089315504997e-06
GRO,2015,fall,5.125,6.1875,3.114439391794e-06,3.549492401091064e-06
GRO,2015,spring,11.642857142857142,17.142857142857142,7.075311789023571e-06,9.834091500822142e-06
GRO,2015,summer,8.666666666666666,16.666666666666668,5.266694256041111e-06,9.56092229245111e-06
GRO,2015,winter,14.384615384615385,16.076923076923077,8.741465910174768e-06,9.222612734413078e-06
GRO,2016,spring,9.785714285714286,13.785714285714286,5.946734448447858e-06,7.90824858190143e-06
GRO,2016,winter,16.181818181818183,17.0,9.833617946604547e-06,9.752140738307909e-06
GUA,2008,fall,0.625,0.3125,2.3679399869312498e-07,1.0976670798593751e-07
GUA,2008,spring,0.0,0.0,0.0,0.0
GUA,2008,summer,0.0,0.0,0.0,0.0
GUA,2008,winter,0.0,0.0,0.0,0.0
GUA,2009,fall,0.0,0.0,0.0,0.0
GUA,2009,spring,0.0,0.0,0.0,0.0
GUA,2009,summer,0.0,0.0,0.0,0.0
GUA,2009,winter,0.0,0.0,0.0,0.0
GUA,2010,fall,0.0,0.0,0.0,0.0
GUA,2010,spring,0.0,0.0,0.0,0.0
GUA,2010,summer,0.0,0.0,0.0,0.0
GUA,2010,winter,0.0,0.0,0.0,0.0
GUA,2011,fall,1.0625,2.125,4.0254979777868747e-07,7.464136143034375e-07
GUA,2011,spring,0.0,0.0,0.0,0.0
GUA,2011,summer,0.0,0.0,0.0,0.0
GUA,2011,winter,0.23076923076923078,0.7692307692307693,8.743163028692307e-08,2.7019497350384617e-07
GUA,2012,fall,0.0625,0.0,2.3679399869312502e-08,0.0
GUA,2012,spring,0.0,0.0,0.0,0.0
GUA,2012,summer,0.0,0.0,0.0,0.0
GUA,2012,winter,0.0,0.0,0.0,0.0
GUA,2013,fall,1.0625,2.125,4.0254979777868747e-07,7.464136143034375e-07
GUA,2013,spring,0.0,0.0,0.0,0.0
GUA,2013,summer,0.0,0.0,0.0,0.0
GUA,2013,winter,0.23076923076923078,0.7692307692307693,8.743163028692307e-08,2.7019497350384617e-07
GUA,2014,fall,0.0,0.0,0.0,0.0
GUA,2014,spring,0.0,0.0,0.0,0.0
GUA,2014,summer,0.6666666666666666,0.3333333333333333,2.52580265272e-07,1.170844885177778e-07
GUA,2014,winter,0.0,0.0,0.0,0.0
GUA,2015,fall,0.0625,0.125,2.3679399869312502e-08,4.39066831943125e-08
GUA,2015,spring,0.0,0.0,0.0,0.0
GUA,2015,summer,0.0,0.0,0.0,0.0
GUA,2015,winter,0.0,0.0,0.0,0.0
GUA,2016,spring,0.14285714285714285,0.0,5.412434255842858e-08,0.0
GUA,2016,winter,0.0,0.0,0.0,0.0
HID,2008,fall,3.125,3.5,2.43148654473725e-06,2.5366068607250004e-06
HID,2008,spring,9.071428571428571,18.357142857142858,7.0582580841537134e-06,1.3304244147064285e-05
HID,2008,summer,2.0,5.333333333333333,1.5561513886320002e-06,3.865305692533333e-06
HID,2008,winter,0.14285714285714285,0.21428571428571427,1.1115367061657143e-07,1.5530246086071427e-07
HID,2009,fall,12.75,18.25,9.920465102528128e-06,1.3226592916631252e-05
HID,2009,spring,2.5714285714285716,3.142857142857143,2.0007660710972858e-06,2.277769425957143e-06
HID,2009,summer,14.555555555555555,25.11111111111111,1.1325323995038888e-05,1.8199147635666665e-05
HID,2009,winter,0.3076923076923077,0.3076923076923077,2.394079059430769e-07,2.2299840533846154e-07
HID,2010,fall,0.3125,0.875,2.43148654473875e-07,6.3415171518125e-07
HID,2010,spring,0.35714285714285715,0.5714285714285714,2.7788417654128566e-07,4.141398956285714e-07
HID,2010,summer,0.3333333333333333,0.6666666666666666,2.593585647717777e-07,4.831632115666667e-07
HID,2010,winter,0.07692307692307693,0.15384615384615385,5.985197648584615e-08,1.1149920266923077e-07
HID,2011,fall,10.25,13.5625,7.975275866740124e-06,9.829351585296877e-06
HID,2011,spring,0.9285714285714286,1.0,7.224988590075714e-07,7.2474481735e-07
HID,2011,summer,20.333333333333332,22.0,1.5820872451091112e-05,1.594438598168889e-05
HID,2011,winter,0.0,0.23076923076923078,0.0,1.6724880400384613e-07
HID,2012,fall,3.8125,4.875,2.966413584581625e-06,3.5331309845781252e-06
HID,2012,spring,0.14285714285714285,0.5714285714285714,1.1115367061657143e-07,4.141398956285715e-07
HID,2012,summer,1.2222222222222223,1.8888888888888888,9.509814041637778e-07,1.3689624327722224e-06
HID,2012,winter,0.07692307692307693,0.46153846153846156,5.985197648584615e-08,3.3449760800769237e-07
HID,2013,fall,9.625,13.5625,7.488978557792874e-06,9.829351585296877e-06
HID,2013,spring,0.9285714285714286,1.0,7.224988590075714e-07,7.2474481735e-07
HID,2013,summer,20.333333333333332,22.0,1.5820872451091112e-05,1.594438598168889e-05
HID,2013,winter,0.7692307692307693,0.23076923076923078,5.985197648584616e-07,1.6724880400384613e-07
HID,2014,fall,0.625,0.8125,4.862973089470001e-07,5.888551640968749e-07
HID,2014,spring,0.35714285714285715,0.21428571428571427,2.778841765414286e-07,1.5530246086071427e-07
HID,2014,summer,1.1111111111111112,0.6666666666666666,8.645285492395555e-07,4.831632115666667e-07
HID,2014,winter,0.14285714285714285,0.0,1.1115367061657143e-07,0.0
HID,2015,fall,0.6875,0.9375,5.349270398422501e-07,6.79448266265625e-07
HID,2015,spring,0.42857142857142855,0.21428571428571427,3.334610118498571e-07,1.5530246086071427e-07
HID,2015,summer,1.3333333333333333,2.2222222222222223,1.037434259086889e-06,1.6105440385555555e-06
HID,2015,winter,0.07692307692307693,0.15384615384615385,5.985197648584615e-08,1.1149920266923077e-07
HID,2016,spring,0.21428571428571427,0.0,1.6673050592485713e-07,0.0
HID,2016,winter,0.36363636363636365,0.36363636363636365,2.829366161147273e-07,2.6354356994545454e-07
JAL,2008,fall,38.0,46.875,1.0553676414856812e-05,1.2499863334800625e-05
JAL,2008,spring,0.14285714285714285,0.5714285714285714,3.967547524371429e-08,1.5237928636707144e-07
JAL,2008,summer,1.4444444444444444,1.6666666666666667,4.0116313857577777e-07,4.444395852376667e-07
JAL,2008,winter,1.0714285714285714,1.8571428571428572,2.9756606432842855e-07,4.952326806936429e-07
JAL,2009,fall,87.1875,108.3125,2.4214438484691873e-05,2.8883017545678124e-05
JAL,2009,spring,3.0,4.0,8.331849801182858e-07,1.0666550045716428e-06
JAL,2009,summer,32.0,40.888888888888886,8.887306454594335e-06,1.0903584491182222e-05
JAL,2009,winter,6.230769230769231,6.3076923076923075,1.7304611125523847e-06,1.6820328918196921e-06
JAL,2010,fall,9.8125,11.6875,2.7252092058059997e-06,3.116632591483751e-06
JAL,2010,spring,6.071428571428571,6.857142857142857,1.686207697859714e-06,1.8285514364084289e-06
JAL,2010,summer,10.222222222222221,11.0,2.839000672996666e-06,2.933301262572111e-06
JAL,2010,winter,12.153846153846153,12.23076923076923,3.3754673553533076e-06,3.261502802440231e-06
JAL,2011,fall,46.0625,63.0625,1.2792861048901252e-05,1.681648280645375e-05
JAL,2011,spring,4.357142857142857,7.214285714285714,1.2101019949345714e-06,1.9237884903882148e-06
JAL,2011,summer,18.22222222222222,22.666666666666668,5.060827286647777e-06,6.044378359236666e-06
JAL,2011,winter,5.923076923076923,5.3076923076923075,1.6450062427993074e-06,1.4153691406811537e-06
JAL,2012,fall,10.25,12.125,2.8467153487404995e-06,3.2332979826080626e-06
JAL,2012,spring,0.9285714285714286,1.7142857142857142,2.5789058908471426e-07,4.5713785910228573e-07
JAL,2012,summer,1.7777777777777777,2.6666666666666665,4.937392474785556e-07,7.111033363811111e-07
JAL,2012,winter,2.076923076923077,2.5384615384615383,5.76820370851923e-07,6.769156759781538e-07
JAL,2013,fall,46.0,63.0625,1.2775503028482502e-05,1.681648280645375e-05
JAL,2013,spring,4.357142857142857,7.214285714285714,1.2101019949345714e-06,1.9237884903882148e-06
JAL,2013,summer,18.22222222222222,22.666666666666668,5.060827286647777e-06,6.044378359236666e-06
JAL,2013,winter,6.0,5.3076923076923075,1.6663699602385384e-06,1.4153691406811537e-06
JAL,2014,fall,21.375,25.375,5.936442983343748e-06,6.766592685246249e-06
JAL,2014,spring,3.7857142857142856,5.5,1.0514000939562858e-06,1.466650631286143e-06
JAL,2014,summer,8.555555555555555,12.666666666666666,2.3761201284876667e-06,3.3777408478133332e-06
JAL,2014,winter,4.785714285714286,6.642857142857143,1.3291284206654287e-06,1.7714092040208572e-06
JAL,2015,fall,53.9375,66.4375,1.4979971621724375e-05,1.7716472966563752e-05
JAL,2015,spring,3.7857142857142856,5.214285714285714,1.0514000939601428e-06,1.3904609881026426e-06
JAL,2015,summer,12.444444444444445,15.555555555555555,3.456174732345445e-06,4.148102795557777e-06
JAL,2015,winter,2.3076923076923075,2.3076923076923075,6.409115231682308e-07,6.153778872519231e-07
JAL,2016,spring,4.428571428571429,7.0,1.229939732556857e-06,1.8666462580011426e-06
JAL,2016,winter,4.7272727272727275,5.0,1.3128975444292726e-06,1.3333187557146364e-06
MEX,2008,fall,1.625,2.3125,2.196840713230625e-07,2.9727945271306245e-07
MEX,2008,spring,0.0,0.0,0.0,0.0
MEX,2008,summer,0.0,0.0,0.0,0.0
MEX,2008,winter,0.07142857142857142,0.14285714285714285,9.6564426955e-09,1.8364753835499998e-08
MEX,2009,fall,3.125,4.9375,4.224693679286249e-07,6.347318044404373e-07
MEX,2009,spring,0.7142857142857143,0.6428571428571429,9.656442695521428e-08,8.264139225992856e-08
MEX,2009,summer,3.0,3.6666666666666665,4.055705932118889e-07,4.7136201511233336e-07
MEX,2009,winter,0.46153846153846156,0.0,6.239547587876923e-08,0.0
MEX,2010,fall,0.4375,0.4375,5.91457115100625e-08,5.6242058621375e-08
MEX,2010,spring,0.14285714285714285,0.35714285714285715,1.9312885391071428e-08,4.591188458885714e-08
MEX,2010,summer,0.2222222222222222,0.7777777777777778,3.004226616388889e-08,9.998588199344443e-08
MEX,2010,winter,0.07692307692307693,0.0,1.039924597976923e-08,0.0
MEX,2011,fall,0.0625,0.125,8.4493873585625e-09,1.6069159606125e-08
MEX,2011,spring,0.0,0.07142857142857142,0.0,9.182376917785713e-09
MEX,2011,summer,0.1111111111111111,0.0,1.5021133081888887e-08,0.0
MEX,2011,winter,0.23076923076923078,0.38461538461538464,3.1197737939384617e-08,4.9443568018692294e-08
MEX,2012,fall,2.5,4.0,3.379754943434375e-07,5.142131073948124e-07
MEX,2012,spring,0.0,0.14285714285714285,0.0,1.8364753835571427e-08
MEX,2012,summer,2.7777777777777777,3.7777777777777777,3.755283270478889e-07,4.856457125398889e-07
MEX,2012,winter,0.5384615384615384,1.3076923076923077,7.279472185853847e-08,1.6810813126384617e-07
MEX,2013,fall,0.0625,0.125,8.4493873585625e-09,1.6069159606125e-08
MEX,2013,spring,0.0,0.07142857142857142,0.0,9.182376917785713e-09
MEX,2013,summer,0.1111111111111111,0.0,1.5021133081888887e-08,0.0
MEX,2013,winter,0.23076923076923078,0.38461538461538464,3.1197737939384617e-08,4.9443568018692294e-08
MEX,2014,fall,0.0,0.0,0.0,0.0
MEX,2014,spring,0.0,0.0,0.0,0.0
MEX,2014,summer,0.0,0.0,0.0,0.0
MEX,2014,winter,0.0,0.0,0.0,0.0
MEX,2015,fall,0.25,0.3125,3.37975494343125e-08,4.01728990151875e-08
MEX,2015,spring,0.0,0.0,0.0,0.0
MEX,2015,summer,1.0,1.3333333333333333,1.3519019773733332e-07,1.7140436913155555e-07
MEX,2015,winter,0.0,0.0,0.0,0.0
MEX,2016,spring,4.357142857142857,5.0,5.890430044267857e-07,6.427663842436428e-07
MEX,2016,winter,0.9090909090909091,1.2727272727272727,1.229001797611818e-07,1.6361326144390907e-07
MIC,2008,fall,-22.3125,-15.625,-1.0614340169793745e-05,-6.947754663566873e-06
MIC,2008,spring,10.571428571428571,13.5,5.028963089651429e-06,6.002860029313428e-06
MIC,2008,summer,14.0,15.555555555555555,6.659978145747777e-06,6.9168757539344445e-06
MIC,2008,winter,6.0,7.571428571428571,2.8542763481814286e-06,3.3666834026839283e-06
MIC,2009,fall,81.4375,88.5,3.87408550175e-05,3.9352082414362503e-05
MIC,2009,spring,17.857142857142858,22.357142857142858,8.494870083875e-06,9.94124438717143e-06
MIC,2009,summer,29.0,31.666666666666668,1.379566901621111e-05,1.4080782784804445e-05
MIC,2009,winter,15.307692307692308,17.153846153846153,7.282064016511076e-06,7.6275657352484605e-06
MIC,2010,fall,13.5,17.25,6.422121783407751e-06,7.670321148569375e-06
MIC,2010,spring,8.785714285714286,8.642857142857142,4.179476081265928e-06,3.8431008653264285e-06
MIC,2010,summer,5.222222222222222,7.222222222222222,2.4842775623075553e-06,3.2114066000438887e-06
MIC,2010,winter,11.307692307692308,11.384615384615385,5.379213117723845e-06,5.062240936402922e-06
MIC,2011,fall,12.1875,14.0625,5.797748832240001e-06,6.2529791972043746e-06
MIC,2011,spring,6.5,7.928571428571429,3.0921327105293573e-06,3.525489223565357e-06
MIC,2011,summer,9.666666666666666,14.333333333333334,4.598556338733777e-06,6.3734069447e-06
MIC,2011,winter,15.461538461538462,15.153846153846153,7.355250589539538e-06,6.738253138321154e-06
MIC,2012,fall,20.5,19.875,9.752110856285625e-06,8.837543932048125e-06
MIC,2012,spring,5.5,6.357142857142857,2.6164199858320714e-06,2.826743611687857e-06
MIC,2012,summer,11.0,12.0,5.232839971660112e-06,5.3358755816219994e-06
MIC,2012,winter,5.846153846153846,6.076923076923077,2.7810897751516924e-06,2.702142121457385e-06
MIC,2013,fall,12.1875,14.0625,5.797748832240001e-06,6.2529791972043746e-06
MIC,2013,spring,6.5,7.928571428571429,3.0921327105293573e-06,3.525489223565357e-06
MIC,2013,summer,9.666666666666666,14.333333333333334,4.598556338733777e-06,6.3734069447e-06
MIC,2013,winter,15.461538461538462,15.153846153846153,7.355250589539538e-06,6.738253138321154e-06
MIC,2014,fall,11.125,14.1875,5.292304062251062e-06,6.308561234510936e-06
MIC,2014,spring,1.6428571428571428,2.5714285714285716,7.81528047716e-07,1.143401910345143e-06
MIC,2014,summer,12.222222222222221,12.444444444444445,5.814266635182222e-06,5.533500603150556e-06
MIC,2014,winter,2.2857142857142856,2.642857142857143,1.0873433707354285e-06,1.1751630745209287e-06
MIC,2015,fall,22.3125,28.75,1.0614340169796252e-05,1.2783868580940625e-05
MIC,2015,spring,5.571428571428571,7.571428571428571,2.650399466168857e-06,3.366683402686571e-06
MIC,2015,summer,22.88888888888889,35.666666666666664,1.088853569861e-05,1.5859407978684444e-05
MIC,2015,winter,3.4615384615384617,3.5384615384615383,1.6466978931821535e-06,1.5733992099622307e-06
MIC,2016,spring,4.642857142857143,8.214285714285714,2.208666221806786e-06,3.6525338802707137e-06
MIC,2016,winter,6.2727272727272725,5.2727272727272725,2.98401618219e-06,2.344551391919091e-06
MOR,2008,fall,0.0625,14.6875,7.2793936090625e-08,1.598832620863125e-05
MOR,2008,spring,32.42857142857143,40.714285714285715,3.776965369718215e-05,4.4320223411187854e-05
MOR,2008,summer,-52.666666666666664,-30.0,-6.134102347898889e-05,-3.265700672404443e-05
MOR,2008,winter,1.5,6.285714285714286,1.747054466169286e-06,6.842420456476429e-06
MOR,2009,fall,9.875,14.5625,1.1501441902279999e-05,1.5852255347302503e-05
MOR,2009,spring,4.642857142857143,5.357142857142857,5.407549538154286e-06,5.8316083435814285e-06
MOR,2009,summer,9.333333333333334,10.11111111111111,1.0870561122848889e-05,1.1006620784784445e-05
MOR,2009,winter,2.6153846153846154,4.461538461538462,3.0461462487053845e-06,4.856683051269231e-06
MOR,2010,fall,20.875,29.5,2.4313174654204377e-05,3.21127232786775e-05
MOR,2010,spring,3.642857142857143,4.357142857142857,4.2428465606978575e-06,4.743041452782857e-06
MOR,2010,summer,11.444444444444445,16.88888888888889,1.3329378519677776e-05,1.8384685266855554e-05
MOR,2010,winter,1.5384615384615385,2.0,1.791850734532308e-06,2.1771337816061536e-06
MOR,2011,fall,23.25,34.125,2.7079344225641253e-05,3.714734514865688e-05
MOR,2011,spring,3.7857142857142856,5.571428571428571,4.409232700332857e-06,6.064872677322143e-06
MOR,2011,summer,36.0,46.77777777777778,4.192930718808889e-05,5.092074011421111e-05
MOR,2011,winter,0.3076923076923077,0.46153846153846156,3.583701469076923e-07,5.024154880630769e-07
MOR,2012,fall,73.0,86.4375,8.502331735361876e-05,9.409300062378125e-05
MOR,2012,spring,4.928571428571429,5.357142857142857,5.740321817414286e-06,5.8316083435828574e-06
MOR,2012,summer,30.555555555555557,37.888888888888886,3.558814653311111e-05,4.1244589973744446e-05
MOR,2012,winter,0.9230769230769231,1.5384615384615385,1.0751104407207694e-06,1.6747182935430769e-06
MOR,2013,fall,23.25,34.125,2.7079344225641253e-05,3.714734514865688e-05
MOR,2013,spring,3.7857142857142856,5.571428571428571,4.409232700332857e-06,6.064872677322143e-06
MOR,2013,summer,36.0,46.77777777777778,4.192930718808889e-05,5.092074011421111e-05
MOR,2013,winter,0.3076923076923077,0.46153846153846156,3.583701469076923e-07,5.024154880630769e-07
MOR,2014,fall,9.5625,10.9375,1.113747222183375e-05,1.1906200368131876e-05
MOR,2014,spring,1.5,2.5,1.7470544661707144e-06,2.7214172270064284e-06
MOR,2014,summer,8.777777777777779,9.444444444444445,1.0223503913148888e-05,1.028090952423778e-05
MOR,2014,winter,0.9285714285714286,1.6428571428571428,1.08150990763e-06,1.7883598920349995e-06
MOR,2015,fall,5.1875,7.625,6.041896695506875e-06,8.300322542331252e-06
MOR,2015,spring,3.0714285714285716,3.5714285714285716,3.5773020021571436e-06,3.887738895719999e-06
MOR,2015,summer,7.666666666666667,12.222222222222221,8.929389493762222e-06,1.3304706443126667e-05
MOR,2015,winter,1.2307692307692308,1.4615384615384615,1.433480587626923e-06,1.5909823788661538e-06
MOR,2016,spring,0.07142857142857142,0.8571428571428571,8.319306981785714e-08,9.330573349728571e-07
MOR,2016,winter,1.1818181818181819,1.1818181818181819,1.3764671551645455e-06,1.2864881436754545e-06
NAY,2008,fall,3.1875,5.625,5.8917906792387505e-06,1.03406057664725e-05
NAY,2008,spring,1.0714285714285714,1.0714285714285714,1.9804338417607143e-06,1.969639193614286e-06
NAY,2008,summer,3.2222222222222223,5.222222222222222,5.955971405581113e-06,9.600167328873335e-06
NAY,2008,winter,1.6428571428571428,2.2142857142857144,3.0366652240314284e-06,4.070587666801429e-06
NAY,2009,fall,88.125,109.25,0.00016289068348472507,0.00020083754310826752
NAY,2009,spring,12.285714285714286,12.071428571428571,2.2708974718850714e-05,2.2191268248042856e-05
NAY,2009,summer,22.666666666666668,28.22222222222222,4.189717816343333e-05,5.188175535184667e-05
NAY,2009,winter,4.0,6.230769230769231,7.393619675910769e-06,1.1454209464395386e-05
NAY,2010,fall,2.0,2.4375,3.696809837951875e-06,4.4809291654699995e-06
NAY,2010,spring,2.142857142857143,3.142857142857143,3.96086768352e-06,5.777608301265714e-06
NAY,2010,summer,3.7777777777777777,4.0,6.9828630272366656e-06,7.353319656162223e-06
NAY,2010,winter,0.6153846153846154,0.6153846153846154,1.13747995014e-06,1.1312799471015388e-06
NAY,2011,fall,12.25,16.875,2.2642960257450623e-05,3.102181729942e-05
NAY,2011,spring,3.0,4.785714285714286,5.545214756929285e-06,8.797721731481427e-06
NAY,2011,summer,2.2222222222222223,2.7777777777777777,4.107566486618889e-06,5.106471983448889e-06
NAY,2011,winter,0.0,0.3076923076923077,0.0,5.656399735507693e-07
NAY,2012,fall,0.1875,0.125,3.4657592230812496e-07,2.2979123925500003e-07
NAY,2012,spring,0.35714285714285715,0.0,6.601446139207143e-07,0.0
NAY,2012,summer,0.2222222222222222,0.7777777777777778,4.1075664866222224e-07,1.4298121553644448e-06
NAY,2012,winter,0.15384615384615385,0.07692307692307693,2.843699875353846e-07,1.4140999338769232e-07
NAY,2013,fall,12.25,16.25,2.2642960257450623e-05,2.9872861103145e-05
NAY,2013,spring,3.0,4.785714285714286,5.545214756929285e-06,8.797721731481427e-06
NAY,2013,summer,2.2222222222222223,2.7777777777777777,4.107566486618889e-06,5.106471983448889e-06
NAY,2013,winter,0.0,1.0769230769230769,0.0,1.9797399074307695e-06
NAY,2014,fall,2.25,1.875,4.15891106769625e-06,3.44686858882625e-06
NAY,2014,spring,1.8571428571428572,3.2142857142857144,3.432751992384286e-06,5.90891758084143e-06
NAY,2014,summer,1.2222222222222223,2.2222222222222223,2.259161567638889e-06,4.085177586746667e-06
NAY,2014,winter,0.42857142857142855,0.7142857142857143,7.921735367050001e-07,1.3130927957428572e-06
NAY,2015,fall,11.8125,14.875,2.1834283105396878e-05,2.7345157471341247e-05
NAY,2015,spring,2.0714285714285716,3.2857142857142856,3.828838760737142e-06,6.040226860417142e-06
NAY,2015,summer,5.0,7.777777777777778,9.242024594873332e-06,1.4298121553646666e-05
NAY,2015,winter,0.38461538461538464,0.9230769230769231,7.109249688369231e-07,1.6969199206369108e-06
NAY,2016,spring,1.2857142857142858,0.8571428571428571,2.3765206101121425e-06,1.5757113548914288e-06
NAY,2016,winter,2.4545454545454546,2.8181818181818183,4.536993892033637e-06,5.1807479395690915e-06
NLE,2008,fall,13.6875,15.25,5.8993140633225005e-06,6.535883284988125e-06
NLE,2008,spring,1.3571428571428572,2.7857142857142856,5.849287264353572e-07,1.1939084220796427e-06
NLE,2008,summer,2.2222222222222223,3.7777777777777777,9.577780315888889e-07,1.619089484074889e-06
NLE,2008,winter,2.2142857142857144,3.2142857142857144,9.543573957632144e-07,1.3775866408625715e-06
NLE,2009,fall,11.0,13.0625,4.741001256364999e-06,5.598359043284375e-06
NLE,2009,spring,1.0714285714285714,1.1428571428571428,4.6178583665928565e-07,4.898085834175715e-07
NLE,2009,summer,1.4444444444444444,1.5555555555555556,6.225557205338889e-07,6.66683905207e-07
NLE,2009,winter,0.9230769230769231,1.4615384615384615,3.978462592761538e-07,6.263898230247692e-07
NLE,2010,fall,36.125,47.5,1.5569879126014376e-05,2.03576692483125e-05
NLE,2010,spring,6.714285714285714,11.5,2.8938579097299997e-06,4.928698870643714e-06
NLE,2010,summer,19.77777777777778,24.333333333333332,8.524224481137777e-06,1.0428841088599998e-05
NLE,2010,winter,1.6923076923076923,3.230769230769231,7.29384808673077e-07,1.3846511877386152e-06
NLE,2011,fall,93.0625,127.5625,4.0109948129138126e-05,5.4671056494456254e-05
NLE,2011,spring,9.142857142857142,21.142857142857142,3.940572472824999e-06,9.061458793230715e-06
NLE,2011,summer,18.88888888888889,38.77777777777778,8.141113268504445e-06,1.661947735123333e-05
NLE,2011,winter,5.384615384615385,9.384615384615385,2.3207698457753846e-06,4.0220820215315385e-06
NLE,2012,fall,14.0625,23.5,6.060939106154374e-06,1.00716889965225e-05
NLE,2012,spring,5.428571428571429,11.714285714285714,2.3397149057403568e-06,5.020537980034357e-06
NLE,2012,summer,8.222222222222221,22.0,3.543778716882222e-06,9.428815230797775e-06
NLE,2012,winter,4.384615384615385,6.153846153846154,1.8897697315580769e-06,2.6374308337870773e-06
NLE,2013,fall,93.0625,127.5625,4.0109948129138126e-05,5.4671056494456254e-05
NLE,2013,spring,9.142857142857142,21.142857142857142,3.940572472824999e-06,9.061458793230715e-06
NLE,2013,summer,18.88888888888889,38.77777777777778,8.141113268504445e-06,1.661947735123333e-05
NLE,2013,winter,6.153846153846154,9.384615384615385,2.6523083951715386e-06,4.0220820215315385e-06
NLE,2014,fall,6.625,17.0625,2.8553757566759377e-06,7.312689085094348e-06
NLE,2014,spring,11.071428571428571,21.0,4.7717869788114285e-06,9.000232720300714e-06
NLE,2014,summer,7.777777777777778,16.88888888888889,3.352223110566111e-06,7.238282399392333e-06
NLE,2014,winter,4.285714285714286,10.214285714285714,1.8471433466374996e-06,4.377664214299214e-06
NLE,2015,fall,8.3125,14.25,3.5826884494115635e-06,6.107300774489376e-06
NLE,2015,spring,5.642857142857143,10.071428571428571,2.432072073072143e-06,4.316438141370714e-06
NLE,2015,summer,5.333333333333333,10.555555555555555,2.298667275816111e-06,4.523926499622222e-06
NLE,2015,winter,2.3846153846153846,3.1538461538461537,1.0277695031296153e-06,1.3516833023156923e-06
NLE,2016,spring,4.214285714285714,8.071428571428571,1.8163576241924998e-06,3.459273120388643e-06
NLE,2016,winter,4.909090909090909,8.727272727272727,2.1158187425113637e-06,3.7403564551929087e-06
OAX,2008,fall,13.8125,15.75,7.593424547876876e-06,7.94269559453875e-06
OAX,2008,spring,3.357142857142857,5.214285714285714,1.8455899353615714e-06,2.629554550576e-06
OAX,2008,summer,30.0,42.55555555555556,1.6492505805363557e-05,2.146068721489522e-05
OAX,2008,winter,2.357142857142857,3.7142857142857144,1.2958397418485714e-06,1.8731073510952857e-06
OAX,2009,fall,34.125,41.3125,1.8760225353595126e-05,2.0833816619031252e-05
OAX,2009,spring,3.7857142857142856,6.571428571428571,2.0811971611535716e-06,3.3139591596310007e-06
OAX,2009,summer,15.777777777777779,20.11111111111111,8.673836386516889e-06,1.0141995785632222e-05
OAX,2009,winter,3.6923076923076925,4.923076923076923,2.0298468683535386e-06,2.4826985008566925e-06
OAX,2010,fall,10.8125,11.6875,5.944173967351874e-06,5.893984429284814e-06
OAX,2010,spring,12.928571428571429,16.714285714285715,7.107484644684428e-06,8.428983079929287e-06
OAX,2010,summer,26.555555555555557,29.333333333333332,1.4598921805481112e-05,1.4792745234279999e-05
OAX,2010,winter,4.6923076923076925,6.3076923076923075,2.5795970618639995e-06,3.180957454226923e-06
OAX,2011,fall,26.625,28.1875,1.4637098902258124e-05,1.4214903623579376e-05
OAX,2011,spring,4.285714285714286,5.714285714285714,2.3560722579095718e-06,2.8817036170695717e-06
OAX,2011,summer,17.77777777777778,25.11111111111111,9.773336773552443e-06,1.2663486450567445e-05
OAX,2011,winter,5.230769230769231,4.0,2.8756163968310768e-06,2.0171925319489997e-06
OAX,2012,fall,27.875,26.875,1.532428664415375e-05,1.3553012324033752e-05
OAX,2012,spring,3.7142857142857144,5.785714285714286,2.0419292901871427e-06,2.9177249122835716e-06
OAX,2012,summer,22.444444444444443,24.555555555555557,1.23388376766e-05,1.2383320821128888e-05
OAX,2012,winter,2.769230769230769,3.1538461538461537,1.5223851512632308e-06,1.5904787271128463e-06
OAX,2013,fall,26.625,28.1875,1.4637098902258124e-05,1.4214903623579376e-05
OAX,2013,spring,4.285714285714286,5.714285714285714,2.3560722579095718e-06,2.8817036170695717e-06
OAX,2013,summer,17.77777777777778,25.11111111111111,9.773336773552443e-06,1.2663486450567445e-05
OAX,2013,winter,5.230769230769231,4.0,2.8756163968310768e-06,2.0171925319489997e-06
OAX,2014,fall,27.6875,33.25,1.5221208482867497e-05,1.676791292183187e-05
OAX,2014,spring,5.0,7.0,2.748750967560285e-06,3.530086930911928e-06
OAX,2014,summer,18.22222222222222,21.444444444444443,1.001767019289e-05,1.081439329627889e-05
OAX,2014,winter,2.0714285714285716,2.7142857142857144,1.1387682579895714e-06,1.3688092181072142e-06
OAX,2015,fall,3.75,4.75,2.06156322567075e-06,2.3954161316898123e-06
OAX,2015,spring,1.7857142857142858,2.642857142857143,9.816967741279998e-07,1.332787922895e-06
OAX,2015,summer,3.2222222222222223,6.0,1.7714172902060002e-06,3.025788797924111e-06
OAX,2015,winter,2.076923076923077,4.846153846153846,1.141788863447692e-06,2.443906336784384e-06
OAX,2016,spring,1.5,1.2142857142857142,8.246252902674285e-07,6.123620186269999e-07
OAX,2016,winter,2.272727272727273,1.9090909090909092,1.2494322579812727e-06,9.627509811576363e-07
PUE,2008,fall,7.1875,11.6875,2.594901177136875e-06,3.882923905651375e-06
